timestamp,altitude,velocity,filteredAltitude,filteredVelocity,lda,lowv,apogee,no,drogue,main
253.65,305.00,-32.00,338.55,-16.78,0,0,0,0,0,0
254.15,294.00,-22.00,329.64,-17.82,0,0,0,0,0,0
254.65,285.00,-18.00,320.71,-17.86,0,0,0,0,0,0
255.15,286.00,2.00,313.77,-13.89,0,0,0,0,0,0
255.65,276.00,-20.00,306.22,-15.11,0,0,0,0,0,0
256.15,258.00,-36.00,296.57,-19.29,0,0,0,0,0,0
256.65,267.00,18.00,290.66,-11.83,0,0,0,0,0,0
257.15,236.00,-62.00,279.73,-21.86,0,0,0,0,0,0
257.65,248.00,24.00,273.38,-12.69,0,0,0,0,0,0
258.15,225.00,-46.00,263.71,-19.35,0,0,0,0,0,0
258.65,213.00,-24.00,253.56,-20.28,0,0,0,0,0,0
259.15,209.00,-8.00,244.65,-17.83,0,0,0,0,0,0
259.65,191.00,-36.00,233.92,-21.46,0,0,0,0,0,0
260.15,189.00,-4.00,224.94,-17.97,0,0,0,0,0,0
260.65,184.00,-10.00,216.75,-16.37,0,0,0,0,0,0
261.15,163.00,-42.00,206.00,-21.50,0,0,0,0,0,0
261.65,169.00,12.00,198.60,-14.80,0,0,0,0,0,0
262.15,161.00,-16.00,191.08,-15.04,0,0,0,0,0,0
262.65,139.00,-44.00,180.66,-20.83,0,0,0,0,0,0
263.15,129.00,-20.00,170.33,-20.67,0,0,0,0,0,0
263.65,135.00,12.00,163.26,-14.13,0,0,0,0,0,0
264.15,111.00,-48.00,152.81,-20.91,0,0,0,0,0,0
264.65,112.00,2.00,144.65,-16.32,0,0,0,0,0,0
265.15,103.00,-18.00,136.32,-16.66,0,0,0,0,0,0
265.65,101.00,-4.00,129.26,-14.13,0,0,0,0,0,0
266.15,90.00,-22.00,121.40,-15.70,0,0,0,0,0,0
266.65,80.00,-20.00,113.12,-16.56,0,0,0,0,0,0
267.15,64.00,-32.00,103.30,-19.65,0,0,0,0,0,0
267.65,50.00,-28.00,92.64,-21.32,0,0,0,0,0,0
268.15,63.00,26.00,86.71,-11.86,0,0,0,0,0,0
268.65,48.00,-30.00,78.97,-15.48,0,0,0,0,0,0
269.15,49.00,2.00,72.98,-11.99,0,0,0,0,0,0
269.65,36.00,-26.00,65.58,-14.79,0,0,0,0,0,0
270.15,26.00,-20.00,57.66,-15.83,0,0,0,0,0,0
270.65,22.00,-8.00,50.53,-14.27,0,0,0,0,0,0
271.15,1.00,-42.00,40.63,-19.81,0,0,0,0,0,0
