timestamp,voltage
425.029454,11.9737616
426.029462,11.9738398
427.030762,11.9715052
428.029474,11.9716969
429.029478,11.9709148
430.030782,11.9696903
431.02949,11.9694901
432.029498,11.9688187
433.030798,11.9679394
434.02951,11.9661407
435.029514,11.9661179
436.03081,11.9670601
437.029526,11.9667511
438.02953,11.9676619
439.030846,11.9690094
440.029546,11.9678793
441.029549999999,11.9684925
442.030849999999,11.9683523
443.029562,11.9677372
444.02957,11.9678764
445.030881999999,11.9658394
446.029578,11.9646273
447.029586,11.9656439
448.030886,11.9675741
449.029597999999,11.9679623
450.029602,11.9685717
451.030906,11.9689093
452.029613999999,11.9687481
453.029622,11.9685955
454.030922,11.9691734
455.029634,11.9716501
456.029638,11.9713526
457.031285999999,11.9720335
458.02965,11.9690657
459.029657999999,11.9676924
460.030957999999,11.9673519
461.02967,11.9677505
462.029673999999,11.9666834
463.031126,11.9642239
464.029686,11.9652615
465.029694,11.9652834
466.031046,11.9643402
467.029702,11.9644079
468.02971,11.9642315
469.031333999999,11.9643049
470.029721999999,11.9624472
471.02973,11.959959
472.031082,11.9621735
473.029742,11.9618673
474.029746,11.9642267
475.031086,11.9662275
476.029758,11.9652367
477.029762,11.9662228
478.031106,11.9666786
479.029774,11.9673519
480.029782,11.9682331
481.031486,11.9676247
482.029794,11.9658413
483.029801999999,11.9655933
484.031142,11.9672852
485.029814,11.9674463
486.029817999999,11.9663944
487.03117,11.9673233
488.029829999999,11.9667597
489.029834,11.964056
490.031177999999,11.964138
491.02985,11.965661
492.029854,11.9666262
493.031298,11.9668207
494.029866,11.9658003
495.02987,11.9648314
496.031174,11.9648743
497.029882,11.9649153
498.02989,11.9635086
499.031537999999,11.9636173
500.029902,11.9617939
501.029906,11.9610252
502.031209999999,11.9602947
503.029918,11.960083
504.029925999999,11.9603634
505.031378,11.9620752
506.029938,11.961051
507.029941999999,11.9593554
508.031241999999,11.9603949
509.029954,11.9601774
510.029962,11.9602127
511.031622,11.9602461
512.029973999999,11.9583502
513.029978,11.9582357
514.03129,11.9593315
515.029989999999,11.9596491
516.029994,11.9589872
517.031298,11.9588404
518.03001,11.957737
519.030014,11.9562073
520.031326,11.955718
521.030026,11.9564581
522.030033999999,11.9557152
523.03133,11.9554911
524.030062,11.9560013
525.030049999999,11.9576902
526.031349999999,11.9571266
527.030062,11.9556274
528.030065999999,11.9551668
529.03137,11.9544888
530.030078,11.9531212
531.030086,11.9544725
532.031386,11.952383
533.030097999999,11.9523258
534.030102,11.9520302
535.031402,11.9541588
536.030134,11.9537716
537.030122,11.9534035
538.031422,11.9542589
539.030134,11.9548302
540.030138,11.9556141
541.031454,11.9561176
542.03015,11.9575605
543.030158,11.9584494
544.031498,11.9568844
545.03017,11.9582882
546.030174,11.9557667
547.031526,11.9538536
548.030186,11.9534817
549.030194,11.9512005
550.031534,11.9502382
551.030205999999,11.9505291
552.03021,11.9508057
553.03155,11.9513092
554.030221999999,11.9525099
555.03023,11.9522057
556.031569999999,11.95047
557.030242,11.9509897
558.030246,11.9507608
559.031585999999,11.9495802
560.030258,11.9508677
561.030266,11.9516087
562.031617999999,11.9518309
563.030278,11.9520416
564.030282,11.9512787
565.031622,11.9510355
566.030294,11.9527321
567.030301999999,11.9541025
568.031614,11.952754
569.03031,11.9531603
570.030317999999,11.9533052
571.031617999999,11.9548883
572.030346,11.9559107
573.030333999999,11.9561586
574.031638,11.9563942
575.030349999999,11.9575815
576.030354,11.9584694
577.031654,11.9576254
578.03037,11.9585104
579.03037,11.9567013
580.031674,11.9557047
581.030382,11.9562044
582.03039,11.9533052
583.03169,11.9515152
584.030402,11.9536695
585.030406,11.952343
586.031709999999,11.9515648
587.030418,11.9517889
588.030425999999,11.95152
589.031738,11.9522285
590.030438,11.9529018
591.030446,11.9530592
592.031746,11.9532089
593.030454,11.953351
594.030462,11.953968
595.031773999999,11.9535904
596.030473999999,11.9539547
597.030478,11.955987
598.031778,11.9550266
