gpsTimestamp,latitude,longitude,height,velocityNorth,velocityEast,velocityDown,speed,track,positionDOP,satellites,fix
7.36102599999958,39.3886528,-8.28795433,1748.427,-24.7919998,26.2919998,-245.796997,36.1380005,133.318237,1.20000005,15,3
7.46402599999965,39.3886299,-8.28792381,1773.01196,-24.448,26.2549992,-243.403,35.8759995,132.958511,1.16999996,17,3
7.56111799999962,39.388607,-8.28789234,1797.32397,-24.2549992,26.1639996,-241.029999,35.6780014,132.832077,1.16999996,17,3
7.66415799999959,39.3885841,-8.28786182,1821.43298,-24.0599995,26.0960007,-238.709,35.4949989,132.675186,1.16999996,17,3
7.66415799999959,39.3885841,-8.28786182,1821.43298,-24.0599995,26.0960007,-238.709,35.4949989,132.675186,1.16999996,17,3
7.66415799999959,39.3885841,-8.28786182,1821.43298,-24.0599995,26.0960007,-238.709,35.4949989,132.675186,1.16999996,17,3
7.9572619999999,39.3885193,-8.28777122,1892.01794,-23.6229992,25.8379993,-231.311996,35.0089989,132.435486,1.16999996,17,3
8.06102999999985,39.3884964,-8.28774071,1914.97705,-23.5049992,25.7819996,-228.876007,34.8889999,132.354706,1.17999995,16,3
8.15633799999978,39.3884773,-8.28771019,1937.66797,-23.4179993,25.6620007,-226.412003,34.7410011,132.381058,1.16999996,17,3
8.26803399999972,39.3884544,-8.28767967,1960.05396,-23.3829994,25.5510006,-224.016006,34.6360016,132.462906,1.16999996,17,3
8.26803399999972,39.3884544,-8.28767967,1960.05396,-23.3829994,25.5510006,-224.016006,34.6360016,132.462906,1.16999996,17,3
8.26803399999972,39.3884544,-8.28767967,1960.05396,-23.3829994,25.5510006,-224.016006,34.6360016,132.462906,1.16999996,17,3
8.56203399999958,39.3883896,-8.28758812,2025.82104,-23.3349991,25.0480003,-216.574005,34.2330017,132.971771,1.16999996,17,3
8.66403399999945,39.3883705,-8.28755856,2047.276,-23.2700005,24.8220005,-214.175995,34.0239983,133.151443,1.17999995,16,3
8.7620339999994,39.3883476,-8.28752899,2068.51001,-23.1000004,24.6259995,-211.714996,33.7649994,133.167892,1.17999995,16,3
8.86403400000017,39.3883286,-8.28749943,2089.45605,-23.0389996,24.3729992,-209.248001,33.5379982,133.388412,1.16999996,17,3
8.86403400000017,39.3883286,-8.28749943,2089.45605,-23.0389996,24.3729992,-209.248001,33.5379982,133.388412,1.16999996,17,3
8.86403400000017,39.3883286,-8.28749943,2089.45605,-23.0389996,24.3729992,-209.248001,33.5379982,133.388412,1.16999996,17,3
9.15903799999978,39.3882675,-8.28741455,2151.021,-22.6560001,23.441,-201.837997,32.5999985,134.024185,1.20000005,16,3
9.15903799999978,39.3882675,-8.28741455,2151.021,-22.6560001,23.441,-201.837997,32.5999985,134.024185,1.20000005,16,3
9.15903799999978,39.3882675,-8.28741455,2151.021,-22.6560001,23.441,-201.837997,32.5999985,134.024185,1.20000005,16,3
9.45904200000041,39.3882065,-8.28733158,2210.42212,-22.1849995,22.7880001,-194.699005,31.8029995,134.231537,1.16999996,17,3
9.45904200000041,39.3882065,-8.28733158,2210.42212,-22.1849995,22.7880001,-194.699005,31.8029995,134.231537,1.16999996,17,3
9.45904200000041,39.3882065,-8.28733158,2210.42212,-22.1849995,22.7880001,-194.699005,31.8029995,134.231537,1.16999996,17,3
