timestamp,deltaP,airspeed
270.362526,-751.77179,35.2864227
270.39869,-742.099915,35.0577545
270.416525999999,-742.099915,35.0577278
270.454073999999,-742.099915,35.0583954
270.470525999999,-742.099915,35.0577469
270.488718,-732.42804,34.8280258
270.525678,-751.77179,35.2842598
270.542538,-761.443665,35.510643
270.561589999999,-751.77179,35.2848015
270.59743,-761.443665,35.5093002
270.614525999999,-742.099915,35.0553627
270.63343,-742.099915,35.0559921
270.650525999999,-751.77179,35.2836952
270.686526,-742.099915,35.0554733
270.705402,-751.77179,35.2830162
270.74143,-742.099915,35.055397
270.758694,-742.099915,35.0544624
270.776529999999,-751.77179,35.2826576
270.814077999999,-761.443665,35.5092468
270.830609999999,-742.099915,35.0545578
270.850077999999,-761.443665,35.5083275
270.885446,-751.77179,35.2817841
270.902529999999,-742.099915,35.0548401
270.92143,-742.099915,35.0540199
270.95743,-742.099915,35.0541115
270.97453,-732.42804,34.8254929
270.99409,-742.099915,35.054245
271.01053,-742.099915,35.054245
271.04653,-751.77179,35.281395
271.065393999999,-742.099915,35.0529175
271.08253,-732.42804,34.8240166
271.118694,-742.099915,35.0522423
271.13653,-742.099915,35.0522499
271.174514,-761.443665,35.5058479
271.190538,-751.77179,35.2791252
271.208726,-751.77179,35.2794647
271.245486,-771.11554,35.7296295
271.26253,-751.77179,35.2789612
271.281434,-742.099915,35.0514526
271.317434,-751.77179,35.2785645
271.33453,-751.77179,35.2786369
271.354234,-742.099915,35.0496941
271.37053,-742.099915,35.0496941
271.40653,-742.099915,35.050045
271.425394,-751.77179,35.2779388
271.44253,-742.099915,35.0489769
271.478722,-751.77179,35.2759514
271.496542,-771.11554,35.7270088
271.533445999999,-761.443665,35.5020905
271.550534,-751.77179,35.2757416
271.568726,-761.443665,35.5007057
271.605394,-742.099915,35.0470695
271.62253,-742.099915,35.0483627
271.641438,-742.099915,35.0469017
271.677438,-751.77179,35.2746429
271.694534,-742.099915,35.0461044
271.714094,-742.099915,35.046051
271.730618,-742.099915,35.046051
271.766534,-751.77179,35.2732239
271.785438,-751.77179,35.2725906
271.802534,-761.443665,35.4983406
271.838698,-751.77179,35.2721062
271.856534,-751.77179,35.2724304
271.894093999999,-732.42804,34.8154068
271.910534,-751.77179,35.2721024
271.92873,-742.099915,35.0435181
271.965398,-742.099915,35.0438347
271.982534,-732.42804,34.8147621
272.001437999999,-742.099915,35.0433006
272.036534,-751.77179,35.2712975
272.054534,-761.443665,35.4977531
272.073453999999,-751.77179,35.2709503
272.090534,-742.099915,35.0433273
272.126542,-751.77179,35.2706718
272.145478,-761.443665,35.4968185
272.162533999999,-751.77179,35.2700386
272.198702,-751.77179,35.269104
272.216538,-742.099915,35.0423279
272.254478,-742.099915,35.0417786
272.270533999999,-751.77179,35.2687683
272.28873,-742.099915,35.0405922
272.325402,-742.099915,35.0408821
272.342538,-732.42804,34.8121796
272.361441999999,-742.099915,35.0404549
272.397442,-742.099915,35.0402641
272.414537999999,-751.77179,35.2680473
272.434534,-761.443665,35.493988
272.450566,-751.77179,35.2678452
272.486537999999,-751.77179,35.2669296
272.505442,-761.443665,35.4924889
272.541442,-742.099915,35.0388908
272.558702,-751.77179,35.2654152
272.576537999999,-732.42804,34.8095322
272.614138,-742.099915,35.0376854
272.630622,-742.099915,35.0379715
272.649734,-742.099915,35.0376472
272.685446,-742.099915,35.0377655
272.702538,-742.099915,35.0376587
272.721454,-732.42804,34.8084793
272.757573999999,-751.77179,35.2644501
272.774541999999,-742.099915,35.0370903
272.794089999999,-751.77179,35.2640152
272.810538,-761.443665,35.4901314
272.846541999999,-742.099915,35.0359077
272.865401999999,-742.099915,35.0353851
272.882541999999,-742.099915,35.0353279
272.918706,-751.77179,35.2630997
272.936541999999,-742.099915,35.0350113
272.973446,-742.099915,35.034832
272.990538,-742.099915,35.0348701
273.008733999999,-732.42804,34.8055763
273.045446,-742.099915,35.0348778
273.062542,-751.77179,35.2620888
273.081657999999,-568.045227,30.6513424
273.117446,-4523.02197,86.4797745
273.134542,-4174.92041,83.0924911
273.15409,-3923.49829,80.554718
273.170542,-3343.30298,74.3604736
273.206542,-2327.96704,62.0508957
273.225402,-1931.49829,56.520031
273.242542,-1631.72485,51.9503365
273.278705999999,-1128.89673,43.2084885
273.296546,-954.83429,39.761097
273.333446,-742.099915,35.0326347
273.350542,-703.412415,34.1076813
273.368737999999,-703.412415,34.1068268
273.405726,-674.404602,33.3965378
273.422542,-674.404602,33.3975296
273.441457999999,-635.732727,32.4250946
273.47745,-635.732727,32.4249306
273.494542,-684.068665,33.6366386
273.51409,-674.404602,33.397007
273.530626,-684.068665,33.6354408
273.566546,-684.068665,33.6355362
273.585445999999,-693.748352,33.8724823
273.602546,-684.068665,33.6361427
273.638709999999,-703.412415,34.1070938
273.656546,-703.412415,34.1085663
273.694094,-693.748352,33.873497
273.710553999999,-703.412415,34.1078453
273.728773999999,-703.412415,34.1073227
273.76541,-703.412415,34.1084213
273.782546,-693.748352,33.8737106
273.801461999999,-693.748352,33.8719978
273.836546,-684.068665,33.6364517
273.854546,-703.412415,34.1081314
273.873449999999,-693.748352,33.8724518
273.890546,-684.068665,33.6353149
273.926546,-684.068665,33.6352844
273.945449999999,-693.748352,33.8731384
273.962546,-684.068665,33.636467
273.998713999999,-751.77179,35.261097
274.016557999999,-703.412415,34.1082115
274.054226,-761.443665,35.4876709
274.070722,-703.412415,34.1085052
274.088742,-703.412415,34.1080971
274.12541,-732.42804,34.8050499
274.142545999999,-751.77179,35.2612762
274.16145,-751.77179,35.2612839
274.197494,-742.099915,35.0332108
274.21455,-703.412415,34.1082764
274.233453999999,-751.77179,35.2617531
274.25055,-751.77179,35.2617531
274.28655,-722.756165,34.5734825
274.30545,-703.412415,34.1081085
274.34153,-761.443665,35.4868736
274.358714,-761.443665,35.4869881
274.376554,-761.443665,35.4872322
274.414097999999,-751.77179,35.2619324
274.430634,-722.756165,34.5751114
274.449494,-703.412415,34.1080093
274.485454,-703.412415,34.1084938
274.502549999999,-751.77179,35.2619972
274.521454,-751.77179,35.2616425
274.557494,-751.77179,35.2611389
274.574549999999,-742.099915,35.0337029
274.594098,-722.756165,34.5746307
274.610549999999,-713.092102,34.342701
274.646554,-780.779602,35.9350624
274.665413999999,-761.443665,35.4868011
274.68255,-761.443665,35.4874306
274.718718,-751.77179,35.2608795
274.736553999999,-761.443665,35.4866333
274.773493999999,-751.77179,35.2609863
274.79055,-713.092102,34.3426285
274.808746,-751.77179,35.2607002
274.845454,-703.412415,34.108139
274.862553999999,-751.77179,35.260746
274.881454,-751.77179,35.2611275
274.917454,-742.099915,35.034481
274.934553999999,-751.77179,35.2610626
274.954102,-771.11554,35.7125435
274.970554,-751.77179,35.2617683
275.006554,-771.11554,35.711628
275.025417999999,-761.443665,35.4874268
275.042554,-761.443665,35.4867592
275.078718,-722.756165,34.5739479
275.096554,-722.756165,34.5747643
275.133497999999,-742.099915,35.0340652
275.150554,-703.412415,34.1078758
275.168806,-761.443665,35.4870148
275.205418,-722.756165,34.5741196
275.222554,-742.099915,35.0337219
275.241458,-732.42804,34.8047485
275.277526,-761.443665,35.4882088
275.294554,-761.443665,35.4877434
275.314102,-761.443665,35.488327
275.330637999999,-780.779602,35.9360962
275.366554,-751.77179,35.2612419
275.385458,-751.77179,35.2610054
275.402554,-751.77179,35.2608185
275.438717999999,-713.092102,34.3421631
275.456558,-722.756165,34.5741768
275.494106,-684.068665,33.6358719
275.510554,-684.068665,33.6362686
275.528749999999,-703.412415,34.1075249
275.565462,-742.099915,35.033783
275.582562,-771.11554,35.7119064
275.601581999999,-713.092102,34.3425446
275.636558,-713.092102,34.3418236
275.654565999999,-722.756165,34.5745773
275.673457999999,-751.77179,35.2608719
275.690554,-684.068665,33.6356544
275.726558,-751.77179,35.2608948
275.745462,-703.412415,34.1083755
275.762558,-742.099915,35.0340118
275.798742,-703.412415,34.1083755
275.816558,-732.42804,34.8047485
275.854106,-742.099915,35.0332222
275.870558,-742.099915,35.0336151
275.888754,-722.756165,34.5737877
275.92569,-761.443665,35.4870911
275.942558,-732.42804,34.8047562
275.961466,-751.77179,35.2613983
275.997474,-780.779602,35.9351921
276.014558,-742.099915,35.0341682
276.033461999999,-751.77179,35.2612419
276.050558,-751.77179,35.2612419
276.086562,-732.42804,34.8044319
276.105422,-722.756165,34.5746803
276.141462,-751.77179,35.2620125
276.158774,-751.77179,35.2614555
276.176562,-742.099915,35.0331879
276.214105999999,-751.77179,35.2611961
276.230654,-761.443665,35.4871674
276.249494,-761.443665,35.486927
276.285465999999,-742.099915,35.0340157
276.302562,-761.443665,35.48666
276.32171,-761.443665,35.4873085
276.357478,-732.42804,34.8043785
276.374562,-751.77179,35.2616119
276.394109999999,-742.099915,35.0337791
276.410561999999,-751.77179,35.2613411
276.446561999999,-751.77179,35.2613029
276.465426,-742.099915,35.0341072
276.482561999999,-742.099915,35.0335922
276.518726,-751.77179,35.260849
276.53657,-761.443665,35.4881897
276.574409999999,-751.77179,35.2612839
276.590561999999,-761.443665,35.4877815
276.608758,-751.77179,35.261528
276.645466,-742.099915,35.0340233
276.662562,-742.099915,35.0335045
276.681466,-713.092102,34.3426285
276.717522,-722.756165,34.5740128
276.734562,-751.77179,35.2614441
276.754498,-742.099915,35.0340385
276.770562,-722.756165,34.5744209
276.806562,-751.77179,35.2613373
276.825478,-761.443665,35.4881439
276.842565999999,-761.443665,35.4876823
276.878753999999,-761.443665,35.4873886
276.896565999999,-771.11554,35.7121849
276.93347,-751.77179,35.2617226
276.950578,-703.412415,34.1088486
276.968757999999,-713.092102,34.3418236
277.005442,-742.099915,35.0334358
277.022566,-732.42804,34.8051682
277.041466,-742.099915,35.033432
277.07747,-761.443665,35.4880409
277.094566,-732.42804,34.8045235
277.11411,-693.748352,33.8734932
277.130649999999,-684.068665,33.6363487
277.166566,-703.412415,34.1080666
277.185522,-703.412415,34.1082764
277.202566,-693.748352,33.8730202
277.238729999999,-693.748352,33.8722382
277.256582,-703.412415,34.1085739
277.294153999999,-693.748352,33.8734055
277.310566,-693.748352,33.8732338
277.328761999999,-684.068665,33.6354218
277.365446,-674.404602,33.3975983
277.382566,-693.748352,33.8728714
277.40147,-684.068665,33.6348457
277.43657,-684.068665,33.6355629
277.454582,-684.068665,33.6364746
277.473474,-703.412415,34.1089058
277.49057,-703.412415,34.1089058
277.52657,-703.412415,34.1079865
277.545482,-713.092102,34.3427582
277.56257,-684.068665,33.6358757
277.598733999999,-693.748352,33.8730354
277.61657,-684.068665,33.6359673
277.65421,-684.068665,33.6369362
277.67057,-684.068665,33.6368752
277.688762,-684.068665,33.6360245
277.725434,-693.748352,33.8731384
277.74257,-684.068665,33.6367874
277.761474,-684.068665,33.6365852
277.797542,-703.412415,34.1084824
277.814574,-693.748352,33.8727913
277.834182,-703.412415,34.1089821
277.85057,-713.092102,34.3428688
277.88657,-693.748352,33.8732681
277.905434,-693.748352,33.8730278
277.941473999999,-674.404602,33.397995
277.958734,-684.068665,33.6360321
277.97657,-684.068665,33.6355782
278.01413,-674.404602,33.3970833
278.030654,-693.748352,33.8733711
278.049502,-703.412415,34.108448
278.085526,-684.068665,33.6358223
278.102574,-703.412415,34.1084824
278.121678,-703.412415,34.108223
278.157474,-703.412415,34.1079407
278.174569999999,-693.748352,33.8731384
278.19413,-693.748352,33.8726921
278.210569999999,-693.748352,33.8726921
278.246574,-693.748352,33.8725929
278.265434,-693.748352,33.8732643
278.282574,-684.068665,33.6356087
278.318738,-693.748352,33.8735008
278.336574,-684.068665,33.6361427
278.373493999999,-684.068665,33.6355782
278.39057,-684.068665,33.6354027
278.408766,-684.068665,33.6355476
278.445742,-703.412415,34.1082344
278.462582,-693.748352,33.8725662
278.481478,-693.748352,33.8738899
278.517478,-713.092102,34.3422585
278.534573999999,-693.748352,33.872818
278.554294,-693.748352,33.8722878
278.570745999999,-684.068665,33.6351509
278.606573999999,-684.068665,33.6355858
278.625437999999,-684.068665,33.6358032
278.642574,-684.068665,33.6363907
278.678738,-674.404602,33.3981743
278.696577999999,-693.748352,33.8728905
278.73349,-684.068665,33.6360512
278.75059,-703.412415,34.1081657
278.76879,-693.748352,33.8731804
278.805437999999,-713.092102,34.3419533
278.822574,-684.068665,33.6357765
278.841478,-693.748352,33.8726997
278.877517999999,-684.068665,33.6360054
278.894574,-684.068665,33.6359596
278.914129999999,-693.748352,33.8736916
278.930662,-684.068665,33.6365471
278.966578,-674.404602,33.3976212
278.985478,-684.068665,33.6362419
279.002578,-684.068665,33.6367455
279.038742,-703.412415,34.1082191
279.056586,-713.092102,34.3425598
279.094633999999,-713.092102,34.3421173
279.110578,-703.412415,34.108429
279.128769999999,-693.748352,33.87323
279.165442,-693.748352,33.8726921
279.182578,-674.404602,33.398098
279.201482,-684.068665,33.6362991
279.236578,-693.748352,33.8731232
279.254578,-684.068665,33.6362114
279.273493999999,-684.068665,33.6359749
279.290578,-674.404602,33.3975372
279.326578,-684.068665,33.6356812
279.345522,-693.748352,33.8734856
279.362578,-703.412415,34.1084862
279.398746,-703.412415,34.108551
279.416582,-703.412415,34.1080894
279.454181999999,-693.748352,33.8732147
279.470578,-684.068665,33.635994
279.488773999999,-693.748352,33.8735962
279.525442,-693.748352,33.8734703
279.542578,-684.068665,33.6358109
279.561494,-684.068665,33.6354179
279.597486,-703.412415,34.1086807
279.614582,-684.068665,33.6362572
279.633486,-684.068665,33.6366081
279.650578,-684.068665,33.6366081
279.686582,-713.092102,34.3423958
279.705502,-703.412415,34.1086121
279.741497999999,-703.412415,34.1085777
279.758746,-684.068665,33.6359329
279.776582,-693.748352,33.8731651
279.81413,-703.412415,34.1084862
279.830666,-693.748352,33.8723297
279.849517999999,-693.748352,33.8737221
279.885485999999,-693.748352,33.8733139
279.902582,-684.068665,33.636116
279.921498,-684.068665,33.6362381
279.957485999999,-684.068665,33.63657
279.974582,-684.068665,33.6360168
279.994129999999,-684.068665,33.6360931
280.010582,-693.748352,33.8732338
280.046586,-703.412415,34.1077385
280.065446,-713.092102,34.3419456
280.082581999999,-703.412415,34.1081543
280.11875,-684.068665,33.6355362
280.136586,-693.748352,33.8734818
280.173486,-684.068665,33.6352386
280.190581999999,-693.748352,33.8732452
280.208778,-684.068665,33.6360817
280.245526,-684.068665,33.6365356
280.262581999999,-674.404602,33.3977547
280.281502,-684.068665,33.6363144
280.31773,-713.092102,34.3425941
280.33459,-703.412415,34.1074867
280.354938,-703.412415,34.1082458
280.370585999999,-693.748352,33.8731346
280.406585999999,-703.412415,34.1087532
280.425445999999,-684.068665,33.6367531
280.442585999999,-693.748352,33.8736725
280.47875,-684.068665,33.6363029
280.496585999999,-693.748352,33.873333
280.53349,-684.068665,33.6357651
280.550585999999,-693.748352,33.8730659
280.568782,-693.748352,33.8733101
280.60549,-684.068665,33.6358032
280.622586,-684.068665,33.636795
280.641518,-703.412415,34.1082497
280.677777999999,-703.412415,34.1082764
280.694586,-703.412415,34.108223
280.714134,-693.748352,33.8729172
280.73067,-693.748352,33.8729172
280.766586,-684.068665,33.6360016
280.78549,-684.068665,33.6358528
280.802586,-693.748352,33.8728218
280.838754,-684.068665,33.6362762
280.856589999999,-684.068665,33.6359329
280.894134,-693.748352,33.8732758
280.910586,-684.068665,33.6363792
280.928782,-684.068665,33.6361313
280.96551,-693.748352,33.8732224
280.98259,-693.748352,33.8727112
281.001494,-713.092102,34.3424721
281.03659,-703.412415,34.1084175
281.05459,-713.092102,34.3422241
281.073494,-693.748352,33.8733101
281.090586,-684.068665,33.6361694
281.12659,-693.748352,33.8730011
281.145494,-693.748352,33.8729401
281.16259,-684.068665,33.636219
281.198753999999,-674.404602,33.3971977
281.21659,-684.068665,33.6359711
281.254246,-674.404602,33.3977203
281.270594,-693.748352,33.8729744
281.288785999999,-693.748352,33.873188
281.325454,-703.412415,34.1089134
281.34259,-693.748352,33.8730583
281.361494,-693.748352,33.8738594
281.397534,-684.068665,33.6358261
281.41459,-684.068665,33.6363869
281.433494,-684.068665,33.6362724
281.45059,-684.068665,33.6362724
281.486594,-684.068665,33.6352654
281.505493999999,-693.748352,33.8729057
281.541454,-693.748352,33.8735428
281.558757999999,-693.748352,33.8734894
281.576594,-703.412415,34.1082573
281.614178,-703.412415,34.1085587
281.630674,-703.412415,34.1082191
281.649534,-703.412415,34.1080818
281.685498,-703.412415,34.1077538
281.702594,-674.404602,33.3974304
281.721493999999,-684.068665,33.6362839
281.757498,-684.068665,33.635437
281.774594,-674.404602,33.3972893
281.794137999999,-693.748352,33.8729401
281.810594,-684.068665,33.6357994
281.846594,-693.748352,33.8739357
281.865458,-684.068665,33.6360664
281.882594,-684.068665,33.6358681
281.918766,-684.068665,33.635025
281.936598,-703.412415,34.1077538
281.973545999999,-693.748352,33.8732224
281.990594,-703.412415,34.1076202
282.00879,-703.412415,34.1079178
282.045497999999,-693.748352,33.8736649
282.062593999999,-684.068665,33.6368904
282.081498,-693.748352,33.8736191
282.117498,-684.068665,33.6362267
282.134593999999,-684.068665,33.6368828
282.154141999999,-703.412415,34.109581
282.170593999999,-684.068665,33.6373062
282.206598,-684.068665,33.6357346
282.225478,-693.748352,33.8732338
282.242602,-693.748352,33.8734703
282.278778,-693.748352,33.8736038
282.296598,-703.412415,34.1083374
282.333498,-703.412415,34.1090851
282.350597999999,-684.068665,33.6366806
282.36879,-674.404602,33.397644
282.405502,-693.748352,33.8732262
282.422597999999,-684.068665,33.6365776
282.441502,-684.068665,33.6364021
282.477514,-693.748352,33.8734398
282.494597999999,-674.404602,33.3980217
282.514142,-684.068665,33.6358337
282.530682,-693.748352,33.8729744
282.566602,-703.412415,34.1080971
282.585502,-713.092102,34.3419075
282.602597999999,-703.412415,34.1084061
282.638762,-684.068665,33.6361198
282.656598,-684.068665,33.6360512
282.694146,-674.404602,33.397892
282.710598,-674.404602,33.3978577
282.728794,-693.748352,33.8726807
282.765502,-684.068665,33.6363029
282.782598,-693.748352,33.8734589
282.801502,-684.068665,33.63657
282.836601999999,-703.412415,34.1085587
282.854601999999,-722.756165,34.5745773
282.873502,-693.748352,33.8732681
282.890598,-693.748352,33.8732681
282.926602,-693.748352,33.8736763
282.945502,-693.748352,33.8733482
282.962598,-674.404602,33.398159
282.998766,-693.748352,33.8734131
283.016602,-684.068665,33.6358185
283.05415,-684.068665,33.6358566
283.070774,-684.068665,33.637352
283.088793999999,-674.404602,33.3983383
283.125462,-684.068665,33.6362953
283.142602,-684.068665,33.6369095
283.161634,-703.412415,34.1092072
283.197638,-693.748352,33.8726578
283.214602,-693.748352,33.873188
283.234342,-703.412415,34.1086426
283.250602,-703.412415,34.1086426
283.286602,-693.748352,33.8737373
283.305466,-684.068665,33.6364403
283.341506,-703.412415,34.1078072
283.358765999999,-684.068665,33.636116
283.376602,-674.404602,33.3976822
283.41415,-674.404602,33.3973732
283.430686,-684.068665,33.6361923
283.449533999999,-684.068665,33.6363983
283.485794,-693.748352,33.8727493
283.50261,-693.748352,33.8731613
283.521874,-684.068665,33.6374245
283.557562,-713.092102,34.3419685
283.574606,-713.092102,34.3423004
283.59415,-703.412415,34.1080971
283.610602,-684.068665,33.6358414
283.646606,-684.068665,33.6360931
283.665518,-684.068665,33.6363335
283.682606,-674.404602,33.3973694
283.718769999999,-684.068665,33.636013
283.736606,-693.748352,33.8735886
283.773509999999,-684.068665,33.6368523
283.790606,-684.068665,33.6361694
283.808798,-693.748352,33.8736916
283.845525999999,-703.412415,34.1085014
283.862606,-703.412415,34.1089363
283.881506,-703.412415,34.1084099
283.91775,-684.068665,33.6368828
283.934606,-684.068665,33.6363869
283.954153999999,-693.748352,33.8737679
283.970606,-684.068665,33.6366234
284.006606,-693.748352,33.8733902
284.025522,-684.068665,33.6355019
284.042605999999,-684.068665,33.6364899
284.07877,-693.748352,33.8733406
284.096605999999,-684.068665,33.635807
284.134262,-693.748352,33.8730087
284.150605999999,-703.412415,34.1085587
284.168802,-703.412415,34.1082039
284.205486,-693.748352,33.873024
284.222605999999,-684.068665,33.6362419
284.24151,-674.404602,33.3977737
284.277518,-684.068665,33.6361504
284.294605999999,-684.068665,33.6361923
284.314154,-703.412415,34.1088142
284.33069,-684.068665,33.6365509
284.366609999999,-674.404602,33.39748
284.385522,-684.068665,33.636528
284.402609999999,-684.068665,33.6364594
284.43879,-703.412415,34.1086655
284.456618,-703.412415,34.1076469
284.494158,-693.748352,33.8731194
284.510609999999,-693.748352,33.8735619
284.528806,-693.748352,33.8731041
284.565473999999,-693.748352,33.8735695
284.582609999999,-684.068665,33.6364174
284.601549999999,-684.068665,33.6364441
284.63661,-684.068665,33.6353722
284.65461,-684.068665,33.6364479
284.673514,-684.068665,33.6366806
284.69061,-684.068665,33.6366806
284.72661,-684.068665,33.6359482
284.745801999999,-713.092102,34.3421783
284.762618,-684.068665,33.6360779
284.798774,-703.412415,34.1084747
284.816613999999,-693.748352,33.8726578
284.85417,-684.068665,33.6364517
284.87061,-684.068665,33.6364288
284.888806,-693.748352,33.8728027
284.925514,-684.068665,33.6360855
284.94261,-674.404602,33.3981857
284.961518,-674.404602,33.3982277
284.997514,-693.748352,33.8728714
285.01461,-684.068665,33.6363258
285.03353,-693.748352,33.872982
285.050614,-703.412415,34.1080933
285.086614,-703.412415,34.1082001
285.105477999999,-693.748352,33.8733635
285.141518,-703.412415,34.1085243
285.158777999999,-684.068665,33.6357574
285.176614,-684.068665,33.6360435
285.214174,-684.068665,33.6361008
285.230697999999,-674.404602,33.3972549
285.249545999999,-674.404602,33.3973122
285.285558,-684.068665,33.6355247
285.302614,-684.068665,33.6359787
285.32183,-674.404602,33.3977547
285.357538,-703.412415,34.108593
285.374614,-693.748352,33.8732071
285.394173999999,-626.05304,32.1778336
285.410614,-635.732727,32.4256401
285.446614,-645.39679,32.6715965
285.465478,-635.732727,32.4261284
285.482614,-626.05304,32.1784134
285.518781999999,-635.732727,32.4255524
285.536618,-626.05304,32.1782188
285.573533999999,-616.388977,31.9294567
285.590614,-626.05304,32.1786003
285.60881,-616.388977,31.9293556
285.645517999999,-626.05304,32.1783295
285.662614,-674.404602,33.3972473
285.681517999999,-684.068665,33.6362572
285.717638,-713.092102,34.3417778
285.734618,-693.748352,33.8733406
285.75451,-693.748352,33.8730965
285.770618,-684.068665,33.6359558
285.806618,-693.748352,33.8737869
285.825521999999,-693.748352,33.8733788
285.842618,-684.068665,33.6360588
285.878782,-684.068665,33.6356621
285.896618,-693.748352,33.8730965
285.933534,-684.068665,33.6362
285.950618,-693.748352,33.8731499
285.968814,-674.404602,33.3979073
286.005482,-693.748352,33.8729668
286.022622,-703.412415,34.1082115
286.04159,-703.412415,34.1085243
286.077562,-713.092102,34.3422508
286.094617999999,-693.748352,33.8734055
286.114178,-674.404602,33.3974113
286.130702,-684.068665,33.635849
286.166617999999,-674.404602,33.397625
286.185562,-674.404602,33.3984375
286.202617999999,-674.404602,33.3982506
286.238786,-684.068665,33.6353569
286.256622,-693.748352,33.8729019
286.294217999999,-693.748352,33.8728981
286.310618,-693.748352,33.8728409
286.328821999999,-693.748352,33.873127
286.365542,-684.068665,33.6360321
286.382621999999,-703.412415,34.1088676
286.401538,-703.412415,34.1089783
286.436621999999,-684.068665,33.6365509
286.454621999999,-693.748352,33.8735466
286.473526,-684.068665,33.637146
286.490621999999,-684.068665,33.637146
286.526621999999,-693.748352,33.8731079
286.545526,-693.748352,33.8729362
286.562621999999,-684.068665,33.6360588
286.598786,-684.068665,33.6360321
286.616622,-684.068665,33.6365623
286.654318,-703.412415,34.1083908
286.670622,-703.412415,34.1086693
286.688818,-693.748352,33.8732338
286.725485999999,-693.748352,33.8735352
286.742622,-674.404602,33.3967743
286.761538,-674.404602,33.398159
286.797526,-703.412415,34.1089935
286.814622,-703.412415,34.1086693
286.833526,-693.748352,33.8734512
286.850634,-703.412415,34.1085663
286.886626,-684.068665,33.6364975
286.905486,-693.748352,33.8729172
286.941542,-684.068665,33.6365471
286.95879,-703.412415,34.1085052
286.976629999999,-693.748352,33.8737259
287.01417,-713.092102,34.342453
287.030709999999,-693.748352,33.8723068
287.04961,-693.748352,33.8733788
287.085569999999,-684.068665,33.6359291
287.102626,-684.068665,33.6366539
287.121537999999,-693.748352,33.8730621
287.15753,-684.068665,33.63554
287.174626,-684.068665,33.6361656
287.194174,-684.068665,33.6371994
287.210626,-674.404602,33.3987541
287.246626,-684.068665,33.6357498
287.265486,-684.068665,33.6367989
287.282626,-693.748352,33.8734703
287.318794,-703.412415,34.1086693
287.33663,-713.092102,34.341938
287.37353,-684.068665,33.6360931
287.390626,-674.404602,33.3971214
287.408821999999,-684.068665,33.6356544
287.445626,-693.748352,33.8738251
287.462626,-674.404602,33.397892
287.481542,-693.748352,33.8731995
287.517529999999,-693.748352,33.8733063
287.534626,-684.068665,33.6358643
287.554214,-684.068665,33.6365051
287.571558,-684.068665,33.6365051
287.60663,-703.412415,34.1085892
287.625545999999,-693.748352,33.8729858
287.642626,-703.412415,34.1082954
287.67879,-693.748352,33.8731346
287.69663,-693.748352,33.871727
287.733534,-684.068665,33.6360321
287.75063,-674.404602,33.3978043
287.768822,-674.404602,33.397953
287.805494,-684.068665,33.6362457
287.82263,-693.748352,33.873661
287.841533999999,-693.748352,33.8736496
287.877533999999,-674.404602,33.3977814
287.89463,-684.068665,33.6358795
287.914285999999,-693.748352,33.8735886
287.930721999999,-693.748352,33.8735886
287.96663,-703.412415,34.1082954
287.985533999999,-693.748352,33.8731995
288.00263,-693.748352,33.8728943
288.038794,-684.068665,33.6360207
288.056634,-693.748352,33.8728714
288.094177999999,-693.748352,33.8730507
288.110629999999,-684.068665,33.6363144
288.128826,-684.068665,33.6361351
288.165494,-684.068665,33.6364365
288.182629999999,-674.404602,33.3972664
288.201534,-684.068665,33.6366615
288.236634,-703.412415,34.1080017
288.254634,-703.412415,34.1081734
288.273534,-693.748352,33.8731308
288.29063,-703.412415,34.1082458
288.326633999999,-703.412415,34.1085968
288.345574,-693.748352,33.8731117
288.36263,-684.068665,33.6366692
288.398798,-693.748352,33.8730354
288.416633999999,-684.068665,33.6360512
288.454181999999,-684.068665,33.6362953
288.470633999999,-684.068665,33.6363411
288.48883,-684.068665,33.6350021
288.525498,-703.412415,34.108448
288.542633999999,-703.412415,34.1081238
288.561658,-703.412415,34.107975
288.597538,-713.092102,34.3422012
288.614634,-693.748352,33.8739014
288.633538,-684.068665,33.6363297
288.650634,-684.068665,33.6363297
288.686634,-684.068665,33.6356316
288.705538,-684.068665,33.6363792
288.741538,-684.068665,33.6355591
288.758798,-674.404602,33.397316
288.776634,-674.404602,33.3977699
288.814218,-703.412415,34.1082802
288.830717999999,-684.068665,33.6358261
288.849577999999,-693.748352,33.8734665
288.885666,-703.412415,34.1089668
288.902638,-703.412415,34.108593
288.921542,-713.092102,34.3424683
288.957542,-703.412415,34.1085243
288.974638,-693.748352,33.8733902
288.994182,-684.068665,33.6366005
289.010634,-693.748352,33.8737488
289.046638,-703.412415,34.108448
289.065506,-684.068665,33.6355019
289.082638,-684.068665,33.6355934
289.118802,-684.068665,33.635994
289.136638,-684.068665,33.636116
289.17463,-693.748352,33.8728523
289.190642,-693.748352,33.8742409
289.20887,-703.412415,34.1080132
289.245542,-693.748352,33.8731995
289.262638,-684.068665,33.6358643
289.281542,-703.412415,34.1080818
289.317553999999,-635.732727,32.4266052
289.334638,-616.388977,31.9293766
289.354382,-626.05304,32.1791801
289.370638,-616.388977,31.9298496
289.406638,-626.05304,32.1785355
289.425502,-626.05304,32.1780891
289.442638,-626.05304,32.1781616
289.478805999999,-645.39679,32.6714821
289.496638,-655.060852,32.9151001
289.533541999999,-645.39679,32.6714973
289.550638,-655.060852,32.9156418
289.568834,-635.732727,32.4256477
289.605546,-684.068665,33.6362305
289.622638,-684.068665,33.6356544
