pressureTimestamp,pressure,temperatureTimestamp,temperature
0.675947999999153,100346.461,0.645951999999852,52.9199982
0.69094799999948,100338.391,0.645951999999852,52.9199982
0.705947999999808,100330.586,0.645951999999852,52.9199982
0.720951999998761,100323.961,0.645951999999852,52.9199982
0.720951999998761,100323.961,0.645951999999852,52.9199982
0.75094799999988,100307.75,0.735939999999573,52.9199982
0.765951999998833,100300.648,0.735939999999573,52.9199982
0.780947999998716,100290.469,0.735939999999573,52.9199982
0.795947999999953,100284.469,0.735939999999573,52.9199982
0.810947999999371,100274.445,0.735939999999573,52.9199982
0.810947999999371,100274.445,0.735939999999573,52.9199982
0.840947999999116,100257.711,0.825939999999719,52.9199982
0.855951999998979,100250.188,0.825939999999719,52.9199982
0.870951999999306,100238.57,0.825939999999719,52.9199982
0.885947999999189,100233.227,0.825939999999719,52.9199982
0.900947999999516,100227.102,0.825939999999719,52.9199982
0.900947999999516,100227.102,0.825939999999719,52.9199982
0.930947999999262,100204.688,0.915943999999399,52.9199982
0.94595599999866,100194.43,0.915943999999399,52.9199982
0.960967999999411,100181.953,0.915943999999399,52.9199982
0.975947999999335,100172.008,0.915943999999399,52.9199982
0.990955999998732,100159.102,0.915943999999399,52.9199982
0.990955999998732,100159.102,0.915943999999399,52.9199982
1.02094799999941,100140.242,1.0059399999991,52.9199982
1.03595199999927,100127.445,1.0059399999991,52.9199982
1.05095999999958,100116.062,1.0059399999991,52.9199982
1.06595599999946,100103,1.0059399999991,52.9199982
1.08095599999888,100092,1.0059399999991,52.9199982
1.08095599999888,100092,1.0059399999991,52.9199982
1.110952,100070.438,1.09593999999925,52.9199982
1.12595199999942,100058.07,1.09593999999925,52.9199982
1.14095599999928,100045.594,1.09593999999925,52.9199982
1.15595199999916,100030.891,1.09593999999925,52.9199982
1.17095599999902,100019.117,1.09593999999925,52.9199982
1.17095599999902,100019.117,1.09593999999925,52.9199982
1.20095599999968,99994.5781,1.18594399999984,52.9099998
1.2159559999991,99980.2656,1.18594399999984,52.9099998
1.23095199999898,99965.1719,1.18594399999984,52.9099998
1.24595199999931,99951.0938,1.18594399999984,52.9099998
1.26095599999917,99938.8125,1.18594399999984,52.9099998
1.26095599999917,99938.8125,1.18594399999984,52.9099998
1.29095599999982,99914.9297,1.27594799999952,52.9199982
1.30595999999878,99905.2969,1.27594799999952,52.9199982
1.32095199999912,99888.5625,1.27594799999952,52.9199982
1.3359559999999,99875.3047,1.27594799999952,52.9199982
1.35095199999978,99859.3984,1.27594799999952,52.9199982
1.35095199999978,99859.3984,1.27594799999952,52.9199982
1.38095199999952,99835.3047,1.36594399999922,52.9199982
1.39595999999892,99819.5078,1.36594399999922,52.9199982
1.41096399999969,99803.875,1.36594399999922,52.9199982
1.42595599999913,99790.9219,1.36594399999922,52.9199982
1.44095599999946,99775.5625,1.36594399999922,52.9199982
1.44095599999946,99775.5625,1.36594399999922,52.9199982
1.47095199999876,99749.4453,1.45595199999934,52.9199982
1.485952,99733.4609,1.45595199999934,52.9199982
1.50095599999895,99719.6172,1.45595199999934,52.9199982
1.51595599999928,99703.9375,1.45595199999934,52.9199982
1.53095999999914,99685.5312,1.45595199999934,52.9199982
1.53095999999914,99685.5312,1.45595199999934,52.9199982
1.5609599999998,99657.5,1.54594399999951,52.9199982
1.57595199999923,99641.7812,1.54594399999951,52.9199982
1.5909559999991,99626.5,1.54594399999951,52.9199982
1.60595199999898,99610.8594,1.54594399999951,52.9199982
1.62095199999931,99594.7891,1.54594399999951,52.9199982
1.62095199999931,99594.7891,1.54594399999951,52.9199982
1.65095199999905,99563.3516,1.63595199999963,52.9199982
1.66595599999982,99547.2109,1.63595199999963,52.9199982
1.68095199999971,99531.4922,1.63595199999963,52.9199982
1.69595199999912,99511.6016,1.63595199999963,52.9199982
1.71095199999945,99498.3438,1.63595199999963,52.9199982
1.71095199999945,99498.3438,1.63595199999963,52.9199982
1.74096799999916,99465.0391,1.72595199999978,52.9199982
1.75595599999997,99447.9922,1.72595199999978,52.9199982
1.77095199999985,99429.1953,1.72595199999978,52.9199982
1.78595199999927,99412.7031,1.72595199999978,52.9199982
1.80095199999869,99392.9688,1.72595199999978,52.9199982
1.80095199999869,99392.9688,1.72595199999978,52.9199982
1.83095599999888,99360.1094,1.81594799999948,52.9199982
1.84595599999921,99339.3281,1.81594799999948,52.9199982
1.86095999999907,99322.9062,1.81594799999948,52.9199982
1.87595599999895,99302.4766,1.81594799999948,52.9199982
1.89095999999972,99280.9844,1.81594799999948,52.9199982
1.89095999999972,99280.9844,1.81594799999948,52.9199982
1.92139199999929,99246.1875,1.90594399999918,52.9199982
1.93595599999935,99225.5625,1.90594399999918,52.9199982
1.95095999999921,99208.8672,1.90594399999918,52.9199982
1.96597199999906,99189.2969,1.90594399999918,52.9199982
1.98095599999942,99167.8438,1.90594399999918,52.9199982
1.98095599999942,99167.8438,1.90594399999918,52.9199982
2.01095599999917,99129.7969,1.99594399999933,52.9199982
2.0259559999995,99107.7969,1.99594399999933,52.9199982
2.04096399999889,99087.8359,1.99594399999933,52.9199982
2.05595999999878,99063.6562,1.99594399999933,52.9199982
2.07095599999866,99038.9297,1.99594399999933,52.9199982
2.07095599999866,99038.9297,1.99594399999933,52.9199982
2.10095599999931,98992.2422,2.08595199999945,52.9099998
2.11595999999918,98968.0234,2.08595199999945,52.9099998
2.13095599999997,98944.2344,2.08595199999945,52.9099998
2.14595599999939,98920.5625,2.08595199999945,52.9099998
2.16097199999876,98893.1484,2.08595199999945,52.9099998
2.16097199999876,98893.1484,2.08595199999945,52.9099998
2.19097199999942,98849.7891,2.17595199999869,52.9199982
2.20595599999888,98824.4766,2.17595199999869,52.9199982
2.22095599999921,98802.9531,2.17595199999869,52.9199982
2.23595999999907,98779.7891,2.17595199999869,52.9199982
2.25095599999895,98762.7109,2.17595199999869,52.9199982
2.25095599999895,98762.7109,2.17595199999869,52.9199982
2.28095599999961,98725.7812,2.2659479999993,52.9199982
2.29595599999902,98703.8281,2.2659479999993,52.9199982
2.31096399999933,98681.75,2.2659479999993,52.9199982
2.32595599999968,98662.6016,2.2659479999993,52.9199982
2.34096399999999,98648.1719,2.2659479999993,52.9199982
2.34096399999999,98648.1719,2.2659479999993,52.9199982
2.37095599999975,98614.9922,2.35594799999944,52.9199982
2.38595599999917,98590.0312,2.35594799999944,52.9199982
2.40095999999994,98566.9453,2.35594799999944,52.9199982
2.41596799999934,98547.5234,2.35594799999944,52.9199982
2.43095599999924,98518.1562,2.35594799999944,52.9199982
2.43095599999924,98518.1562,2.35594799999944,52.9199982
2.46096399999897,98471.8047,2.44595599999866,52.9199982
2.47595599999931,98443.375,2.44595599999866,52.9199982
2.49095999999918,98412.6797,2.44595599999866,52.9199982
2.50596399999904,98391.1953,2.44595599999866,52.9199982
2.52095999999892,98363.9766,2.44595599999866,52.9199982
2.52095999999892,98363.9766,2.44595599999866,52.9199982
2.55095999999958,98303.9766,2.53596399999969,52.9099998
2.56596399999944,98276.875,2.53596399999969,52.9099998
2.58095999999932,98244.3516,2.53596399999969,52.9099998
2.59595599999921,98216.9375,2.53596399999969,52.9099998
2.61095999999907,98188.7422,2.53596399999969,52.9099998
2.61095999999907,98188.7422,2.53596399999969,52.9099998
2.64096399999926,98133.9531,2.62594799999988,52.9099998
2.65596399999868,98108.7578,2.62594799999988,52.9099998
2.67095599999902,98073.9375,2.62594799999988,52.9099998
2.68596399999933,98049.7578,2.62594799999988,52.9099998
2.70095999999921,98023.5078,2.62594799999988,52.9099998
2.70095999999921,98023.5078,2.62594799999988,52.9099998
2.73095999999987,97978.7578,2.71595199999956,52.9199982
2.74595999999929,97952.8594,2.71595199999956,52.9199982
2.76096399999915,97923.7344,2.71595199999956,52.9199982
2.77595999999994,97893.4688,2.71595199999956,52.9199982
2.79095999999936,97865.1953,2.71595199999956,52.9199982
2.79095999999936,97865.1953,2.71595199999956,52.9199982
2.82096399999955,97813.5312,2.80595199999971,52.9199982
2.83595999999943,97781.8984,2.80595199999971,52.9199982
2.85096399999929,97751.9922,2.80595199999971,52.9199982
2.86596799999916,97725.4688,2.80595199999971,52.9199982
2.8809599999995,97695.0156,2.80595199999971,52.9199982
2.8809599999995,97695.0156,2.80595199999971,52.9199982
2.91096399999969,97643.7031,2.89595199999985,52.9099998
2.92595999999958,97617.2656,2.89595199999985,52.9099998
2.940959999999,97589.7656,2.89595199999985,52.9099998
2.95597999999973,97557.5547,2.89595199999985,52.9099998
2.97095999999965,97525.7734,2.89595199999985,52.9099998
2.97095999999965,97525.7734,2.89595199999985,52.9099998
3.0009599999994,97467.6328,2.98613199999909,52.9199982
3.01595999999972,97437.9219,2.98613199999909,52.9199982
3.03095999999914,97416.5859,2.98613199999909,52.9199982
3.04595999999947,97391.5156,2.98613199999909,52.9199982
3.06096799999887,97367.8047,2.98613199999909,52.9199982
3.06096799999887,97367.8047,2.98613199999909,52.9199982
3.09096399999999,97316.9531,3.07595599999968,52.9199982
3.10595999999987,97289.4219,3.07595599999968,52.9199982
3.12096399999882,97258.6094,3.07595599999968,52.9199982
3.1359599999987,97223.8672,3.07595599999968,52.9199982
3.15095999999994,97194.3828,3.07595599999968,52.9199982
3.15095999999994,97194.3828,3.07595599999968,52.9199982
3.18096399999922,97133.25,3.16595999999936,52.9099998
3.19596399999955,97102.0156,3.16595999999936,52.9099998
3.21096799999941,97069.375,3.16595999999936,52.9099998
3.22596399999929,97038.3281,3.16595999999936,52.9099998
3.24096399999962,97008.6562,3.16595999999936,52.9099998
3.24096399999962,97008.6562,3.16595999999936,52.9099998
3.27095999999892,96949.9453,3.25595199999952,52.9199982
3.28596799999923,96912.8203,3.25595199999952,52.9199982
3.30096799999865,96880.4922,3.25595199999952,52.9199982
3.31597199999942,96849.2109,3.25595199999952,52.9199982
3.33096399999977,96818.9531,3.25595199999952,52.9199982
3.33096399999977,96818.9531,3.25595199999952,52.9199982
3.36096399999951,96756.3672,3.34595199999876,52.9099998
3.37596399999984,96726.6172,3.34595199999876,52.9099998
3.39096399999926,96694.3984,3.34595199999876,52.9099998
3.40596799999912,96662.2266,3.34595199999876,52.9099998
3.42098799999894,96630.1328,3.34595199999876,52.9099998
3.42098799999894,96630.1328,3.34595199999876,52.9099998
3.45097599999917,96562.7734,3.43595199999891,52.9099998
3.46596799999952,96528.2266,3.43595199999891,52.9099998
3.4809639999994,96492.6562,3.43595199999891,52.9099998
3.49596399999882,96456.2344,3.43595199999891,52.9099998
3.51097999999911,96421.3359,3.43595199999891,52.9099998
3.51097999999911,96421.3359,3.43595199999891,52.9099998
3.54096399999889,96350.5312,3.5259559999995,52.9099998
3.55596799999967,96318.7891,3.5259559999995,52.9099998
3.57096399999955,96288.25,3.5259559999995,52.9099998
3.58596799999941,96255.4141,3.5259559999995,52.9099998
3.60096399999929,96223.75,3.5259559999995,52.9099998
3.60096399999929,96223.75,3.5259559999995,52.9099998
3.63097599999946,96152.4297,3.61595599999873,52.9099998
3.64597199999935,96116.7109,3.61595599999873,52.9099998
3.66096799999923,96085.5469,3.61595599999873,52.9099998
3.67596399999911,96049.9062,3.61595599999873,52.9099998
3.69096799999988,96015.0859,3.61595599999873,52.9099998
3.69096799999988,96015.0859,3.61595599999873,52.9099998
3.72096399999919,95950.4453,3.70595599999888,52.9099998
3.73597199999949,95913.3594,3.70595599999888,52.9099998
3.75096399999984,95876.1953,3.70595599999888,52.9099998
3.76597199999924,95837.5859,3.70595599999888,52.9099998
3.78096399999868,95800.7344,3.70595599999888,52.9099998
3.78096399999868,95800.7344,3.70595599999888,52.9099998
3.81096799999887,95730.7188,3.79595599999902,52.9099998
3.82596799999919,95689.2266,3.79595599999902,52.9099998
3.84096799999952,95654.8672,3.79595599999902,52.9099998
3.85596799999894,95617.8984,3.79595599999902,52.9099998
3.87096799999927,95582.7266,3.79595599999902,52.9099998
3.87096799999927,95582.7266,3.79595599999902,52.9099998
3.90096799999901,95512.2734,3.8859599999987,52.9099998
3.91597199999978,95475.9297,3.8859599999987,52.9099998
3.93096799999967,95438.2188,3.8859599999987,52.9099998
3.94596799999908,95400.2344,3.8859599999987,52.9099998
3.96097599999939,95361.2031,3.8859599999987,52.9099998
3.96097599999939,95361.2031,3.8859599999987,52.9099998
3.99096799999916,95287.2734,3.97595599999931,52.9099998
4.00596799999948,95249.6016,3.97595599999931,52.9099998
4.02096799999981,95211.4219,3.97595599999931,52.9099998
4.03596799999923,95171.9219,3.97595599999931,52.9099998
4.05096799999865,95133.2734,3.97595599999931,52.9099998
4.05096799999865,95133.2734,3.97595599999931,52.9099998
4.08097599999928,95061.375,4.06596399999944,52.9099998
4.09597599999961,95019.9609,4.06596399999944,52.9099998
4.11096799999996,94984.2734,4.06596399999944,52.9099998
4.12596799999938,94940.9531,4.06596399999944,52.9099998
4.14097199999924,94899.6562,4.06596399999944,52.9099998
4.14097199999924,94899.6562,4.06596399999944,52.9099998
4.17096799999945,94821.7188,4.15595999999914,52.9099998
4.18597199999931,94781.3594,4.15595999999914,52.9099998
4.20096799999919,94742.6719,4.15595999999914,52.9099998
4.21597199999906,94703.875,4.15595999999914,52.9099998
4.23096799999894,94664.2891,4.15595999999914,52.9099998
4.23096799999894,94664.2891,4.15595999999914,52.9099998
4.26097199999913,94585.5391,4.24595999999929,52.9099998
4.27596799999901,94549.0391,4.24595999999929,52.9099998
4.29097599999932,94507.7422,4.24595999999929,52.9099998
4.30596799999967,94463.6719,4.24595999999929,52.9099998
4.32096799999908,94421.9062,4.24595999999929,52.9099998
4.32096799999908,94421.9062,4.24595999999929,52.9099998
4.35096799999974,94332.1328,4.33596399999897,52.9099998
4.36597599999914,94282.3359,4.33596399999897,52.9099998
4.38096799999948,94232.0234,4.33596399999897,52.9099998
4.39596799999981,94180.1562,4.33596399999897,52.9099998
4.41097199999876,94131.4141,4.33596399999897,52.9099998
4.41097199999876,94131.4141,4.33596399999897,52.9099998
4.4409799999994,94030.6484,4.42595999999958,52.9099998
4.45597999999973,93981.2031,4.42595999999958,52.9099998
4.47096799999872,93932.0234,4.42595999999958,52.9099998
4.48597199999949,93884.1719,4.42595999999958,52.9099998
4.50096799999938,93836.9062,4.42595999999958,52.9099998
4.50096799999938,93836.9062,4.42595999999958,52.9099998
4.53096799999912,93743.5703,4.51597599999968,52.9099998
4.54596799999945,93694.0469,4.51597599999968,52.9099998
4.56097599999976,93645.3828,4.51597599999968,52.9099998
4.57596799999919,93596.0469,4.51597599999968,52.9099998
4.59096799999952,93546.9922,4.51597599999968,52.9099998
4.59096799999952,93546.9922,4.51597599999968,52.9099998
4.62097999999878,93447.5781,4.60595999999987,52.9099998
4.63598399999955,93388.7734,4.60595999999987,52.9099998
4.65097999999944,93333.9453,4.60595999999987,52.9099998
4.66597599999932,93274.5156,4.60595999999987,52.9099998
4.6809719999992,93216.875,4.60595999999987,52.9099998
4.6809719999992,93216.875,4.60595999999987,52.9099998
4.71097199999986,93110.7578,4.69596399999955,52.9099998
4.72597999999925,93058.3438,4.69596399999955,52.9099998
4.74097999999958,93002.8516,4.69596399999955,52.9099998
4.75597199999993,92942.2891,4.69596399999955,52.9099998
4.77097199999935,92878.6094,4.69596399999955,52.9099998
4.77097199999935,92878.6094,4.69596399999955,52.9099998
4.800972,92754.6641,4.78596399999969,52.9099998
4.81597599999895,92692.1562,4.78596399999969,52.9099998
4.83097999999973,92630.2266,4.78596399999969,52.9099998
4.84597999999914,92555.8203,4.78596399999969,52.9099998
4.86098399999992,92490.5781,4.78596399999969,52.9099998
4.86098399999992,92490.5781,4.78596399999969,52.9099998
4.89097599999968,92378.5938,4.8759599999994,52.9099998
4.90597199999957,92322.0859,4.8759599999994,52.9099998
4.92097199999898,92269.0938,4.8759599999994,52.9099998
4.93597199999931,92215.8594,4.8759599999994,52.9099998
4.95097999999871,92159.7812,4.8759599999994,52.9099998
4.95097999999871,92159.7812,4.8759599999994,52.9099998
4.98097599999983,92049.9609,4.96597199999906,52.9099998
4.99597199999971,91995.7969,4.96597199999906,52.9099998
5.01097199999913,91944.125,4.96597199999906,52.9099998
5.02597199999946,91891.4062,4.96597199999906,52.9099998
5.04097999999885,91838.0938,4.96597199999906,52.9099998
5.04097999999885,91838.0938,4.96597199999906,52.9099998
5.07097599999997,91730.7578,5.05596399999922,52.9099998
5.08597999999893,91676.5078,5.05596399999922,52.9099998
5.10097199999927,91623.7891,5.05596399999922,52.9099998
5.11597999999958,91575.9766,5.05596399999922,52.9099998
5.13097599999946,91519.7031,5.05596399999922,52.9099998
5.13097599999946,91519.7031,5.05596399999922,52.9099998
5.16097999999965,91422.2891,5.14596399999937,52.9099998
5.17597599999954,91367.7656,5.14596399999937,52.9099998
5.19097599999895,91314.8125,5.14596399999937,52.9099998
5.20597599999928,91265.3594,5.14596399999937,52.9099998
5.22097599999961,91214.6641,5.14596399999937,52.9099998
5.22097599999961,91214.6641,5.14596399999937,52.9099998
5.25097199999891,91113.1562,5.23596399999951,52.9099998
5.26597999999922,91061.7578,5.23596399999951,52.9099998
5.28097199999957,91011.7578,5.23596399999951,52.9099998
5.29597599999943,90960.7891,5.23596399999951,52.9099998
5.31098399999883,90904.3281,5.23596399999951,52.9099998
5.31098399999883,90904.3281,5.23596399999951,52.9099998
5.3409759999995,90807.0938,5.32596399999875,52.9099998
5.35597599999983,90755.3828,5.32596399999875,52.9099998
5.37097599999925,90706.0938,5.32596399999875,52.9099998
5.38597999999911,90655.3594,5.32596399999875,52.9099998
5.40098399999897,90604.1953,5.32596399999875,52.9099998
5.40098399999897,90604.1953,5.32596399999875,52.9099998
5.43098399999963,90508.6562,5.41596799999934,52.9099998
5.44598799999949,90456.0859,5.41596799999934,52.9099998
5.46097999999893,90406.5625,5.41596799999934,52.9099998
5.47597599999881,90359.0625,5.41596799999934,52.9099998
5.49097599999914,90308.1719,5.41596799999934,52.9099998
5.49097599999914,90308.1719,5.41596799999934,52.9099998
5.52097599999888,90212.4141,5.50597199999993,52.9099998
5.53598799999872,90165.4219,5.50597199999993,52.9099998
5.55097599999954,90115.5859,5.50597199999993,52.9099998
5.5659999999998,90064.5,5.50597199999993,52.9099998
5.58097599999928,90018.2891,5.50597199999993,52.9099998
5.58097599999928,90018.2891,5.50597199999993,52.9099998
5.61097599999903,89923.8047,5.59596799999872,52.9099998
5.62597599999935,89871,5.59596799999872,52.9099998
5.64099599999918,89822.8828,5.59596799999872,52.9099998
5.65597999999954,89775.5781,5.59596799999872,52.9099998
5.67097599999943,89727.3359,5.59596799999872,52.9099998
5.67097599999943,89727.3359,5.59596799999872,52.9099998
5.70097599999917,89632.0938,5.68597199999931,52.9099998
5.71598399999948,89585.2188,5.68597199999931,52.9099998
5.73097599999983,89537.9531,5.68597199999931,52.9099998
5.74597999999878,89488.5469,5.68597199999931,52.9099998
5.76097999999911,89441.7109,5.68597199999931,52.9099998
5.76097999999911,89441.7109,5.68597199999931,52.9099998
5.79097999999885,89351.7969,5.77596799999901,52.9099998
5.80597599999874,89300.75,5.77596799999901,52.9099998
5.82097599999997,89251.8516,5.77596799999901,52.9099998
5.83597999999893,89203.0625,5.77596799999901,52.9099998
5.85097999999925,89156.4609,5.77596799999901,52.9099998
5.85097999999925,89156.4609,5.77596799999901,52.9099998
5.880979999999,89063.6406,5.86597599999914,52.9099998
5.89597999999933,89014.5391,5.86597599999914,52.9099998
5.91097999999965,88968.1719,5.86597599999914,52.9099998
5.92597599999954,88917.125,5.86597599999914,52.9099998
5.9409799999994,88873.875,5.86597599999914,52.9099998
5.9409799999994,88873.875,5.86597599999914,52.9099998
5.97098399999868,88954.6641,5.95597199999884,52.9099998
5.98598399999992,89332.6953,5.95597199999884,52.9099998
6.0009799999998,89753.2734,5.95597199999884,52.9099998
6.01597999999922,90137.625,5.95597199999884,52.9099998
6.03097999999954,90459.4297,5.95597199999884,52.9099998
6.03097999999954,90459.4297,5.95597199999884,52.9099998
6.06098799999927,90897.1797,6.04597999999987,52.9099998
6.0759879999996,91014.2891,6.04597999999987,52.9099998
6.09099199999946,91082.4141,6.04597999999987,52.9099998
6.10597999999936,91114.3516,6.04597999999987,52.9099998
6.12097999999878,91126.7109,6.04597999999987,52.9099998
6.12097999999878,91126.7109,6.04597999999987,52.9099998
6.15097999999944,91096.2656,6.13597199999913,52.9099998
6.16598799999974,91067.5234,6.13597199999913,52.9099998
6.18097999999918,91030.5547,6.13597199999913,52.9099998
6.19598799999949,90981.1484,6.13597199999913,52.9099998
6.21098799999982,90937.7812,6.13597199999913,52.9099998
6.21098799999982,90937.7812,6.13597199999913,52.9099998
6.24098399999912,90833.7031,6.22597199999927,52.9000015
6.255979999999,90776.4141,6.22597199999927,52.9000015
6.27097999999933,90719.1719,6.22597199999927,52.9000015
6.28598399999919,90669.2578,6.22597199999927,52.9000015
6.30098399999952,90614.8906,6.22597199999927,52.9000015
6.30098399999952,90614.8906,6.22597199999927,52.9000015
6.33097999999973,90505.8984,6.31597199999942,52.9099998
6.34597999999914,90448.4141,6.31597199999942,52.9099998
6.36098399999992,90388.9062,6.31597199999942,52.9099998
6.3759799999998,90333.2969,6.31597199999942,52.9099998
6.39099599999918,90280.9297,6.31597199999942,52.9099998
6.39099599999918,90280.9297,6.31597199999942,52.9099998
6.42100799999935,90180.7266,6.40597199999957,52.9000015
6.43598799999927,90132.2969,6.40597199999957,52.9000015
6.45097999999871,90082.4219,6.40597199999957,52.9000015
6.46597999999994,90031.5703,6.40597199999957,52.9000015
